datetime,price_uniswap,volume_eth_uniswap,direction_uniswap,price_binance,volume_eth_binance,direction_binance
2025-12-22 19:00:59+00:00,3014.925248757412,6000000000,sell,3009.19,0.1074178433399021,sell
2025-12-22 19:00:59+00:00,3012.208747126473,10432702605,buy,3009.19,0.1074178433399021,sell
2025-12-22 19:01:11+00:00,3015.34286355563,6000000000,sell,3009.0333333333333,0.11835899854575825,sell
2025-12-22 19:01:11+00:00,3012.564992851213,2470303289,buy,3008.8766666666666,0.1293001537516144,sell
2025-12-22 19:01:23+00:00,3013.1334562818333,1054596709,buy,3008.7200000000003,0.14024130895747056,sell
2025-12-22 19:01:23+00:00,3015.81675557209,6000000000,sell,3008.5633333333335,0.1511824641633267,sell
2025-12-22 19:01:23+00:00,3015.9051357414264,16773943,sell,3008.4066666666668,0.16212361936918285,sell
2025-12-22 19:01:23+00:00,3012.975762770292,1294728591,buy,3008.25,0.173064774575039,sell
2025-12-22 19:01:35+00:00,3012.1814001425205,198409811,buy,3008.0933333333332,0.18400592978089514,sell
2025-12-22 19:01:35+00:00,3012.54289405434,5187746526,buy,3007.9366666666665,0.19494708498675128,sell
2025-12-22 19:01:47+00:00,3010.879916949815,19193613845,buy,3007.7799999999997,0.20588824019260743,sell
2025-12-22 19:01:47+00:00,3012.643099040883,35093,sell,3007.6233333333334,0.21682939539846358,sell
2025-12-22 19:01:47+00:00,3009.433131348307,2372627218,buy,3007.4666666666667,0.22777055060431972,sell
2025-12-22 19:01:59+00:00,3012.297932230677,185115279,sell,3007.31,0.23871170581017587,sell
2025-12-22 19:02:11+00:00,3008.4887428112497,12075386468,buy,3007.351818181818,0.22206571264808167,sell
2025-12-22 19:02:11+00:00,3011.091436606208,6000000000,sell,3007.3936363636362,0.20541971948598747,sell
2025-12-22 19:02:11+00:00,3008.138464469129,5141695459,buy,3007.4354545454544,0.18877372632389328,sell
2025-12-22 19:02:23+00:00,3011.206279449127,6000000000,sell,3007.4772727272725,0.17212773316179908,sell
2025-12-22 19:02:23+00:00,3008.5531601896546,669690898,buy,3007.5190909090907,0.15548173999970488,sell
2025-12-22 19:02:35+00:00,3011.921646701657,6000000000,sell,3007.5609090909093,0.13883574683761069,sell
2025-12-22 19:02:35+00:00,3008.8903442289707,3167770153,buy,3007.6027272727274,0.12218975367551649,sell
2025-12-22 19:02:35+00:00,3009.207808771488,1564788056,buy,3007.6445454545456,0.10554376051342229,sell
2025-12-22 19:02:47+00:00,3011.190756203255,63288,sell,3007.6863636363637,0.0888977673513281,sell
2025-12-22 19:02:47+00:00,3008.420608392358,3835219116,buy,3007.728181818182,0.0722517741892339,sell
2025-12-22 19:02:59+00:00,3007.7880596071645,5596183685,buy,3007.77,0.055605781027139714,sell
2025-12-22 19:02:59+00:00,3010.423044906417,4759100,sell,3007.77,0.055605781027139714,sell
2025-12-22 19:03:23+00:00,3007.232499414229,2697638811,buy,3006.7033333333334,0.07443807522112718,sell
2025-12-22 19:04:23+00:00,3006.958046795039,1395168392,buy,3005.6366666666668,0.09327036941511466,sell
2025-12-22 19:04:59+00:00,3006.650620974076,3189468407,buy,3004.57,0.11210266360910212,sell
2025-12-22 19:04:59+00:00,3009.4878800218785,50575,sell,3004.57,0.11210266360910212,sell
2025-12-22 19:05:11+00:00,3005.1892014380155,18606363290,buy,3004.0864285714288,0.19938653928537503,sell
2025-12-22 19:05:35+00:00,3006.948679522844,4910000,sell,3003.6028571428574,0.28667041496164797,sell
2025-12-22 19:05:47+00:00,3004.6605379744337,16826099,buy,3003.119285714286,0.37395429063792085,sell
2025-12-22 19:05:47+00:00,3004.704234057037,633992582,buy,3002.6357142857146,0.4612381663141938,sell
2025-12-22 19:05:47+00:00,3007.351344051778,6000000000,sell,3002.152142857143,0.5485220419904667,sell
2025-12-22 19:06:11+00:00,3008.06878957592,6000000000,sell,3001.668571428572,0.6358059176667397,sell
2025-12-22 19:06:23+00:00,3006.1089996786022,2365988051,buy,3001.1850000000004,0.7230897933430126,sell
2025-12-22 19:06:23+00:00,3005.92349689036,400814831,buy,3000.7014285714286,0.8103736690192855,sell
2025-12-22 19:06:23+00:00,3008.873667919724,6000000000,sell,3000.217857142857,0.8976575446955585,sell
2025-12-22 19:06:35+00:00,3004.9321513965588,14385490876,buy,2999.7342857142858,0.9849414203718314,sell
2025-12-22 19:06:35+00:00,3003.6861476699096,4205160606,buy,2999.2507142857144,1.0722252960481042,sell
2025-12-22 19:06:47+00:00,3005.894718856097,4483161,sell,2998.767142857143,1.159509171724377,sell
2025-12-22 19:06:47+00:00,3003.146378441816,3853637429,buy,2998.2835714285716,1.2467930474006501,sell
2025-12-22 19:06:59+00:00,3005.8950350952373,7694299,sell,2997.8,1.334076923076923,sell
2025-12-22 19:07:23+00:00,2999.785566328362,46025364956,buy,2998.43125,1.178253726427842,sell
2025-12-22 19:07:35+00:00,2998.9856950541616,356002933,sell,2999.0625,1.0224305297787613,sell
2025-12-22 19:07:35+00:00,2996.3033407164244,4920696575,buy,2999.69375,0.8666073331296806,sell
2025-12-22 19:07:47+00:00,2999.1712599999228,2324272851,sell,3000.325,0.7107841364805998,sell
2025-12-22 19:07:47+00:00,3000.161993746852,12005208156,sell,3000.95625,0.554960939831519,sell
2025-12-22 19:07:47+00:00,3001.294464305044,4500000000,sell,3001.5875,0.3991377431824382,sell
2025-12-22 19:07:47+00:00,3001.6095801196334,110694696,sell,3002.21875,0.2433145465333575,sell
2025-12-22 19:07:59+00:00,2998.49983254278,1704421730,buy,3002.85,0.08749134988427662,buy
2025-12-22 19:08:11+00:00,2998.9341338248264,933055814,buy,3003.50375,0.0976927374903287,buy
2025-12-22 19:08:11+00:00,3001.691570265816,4500000000,sell,3004.1575,0.10789412509638079,buy
2025-12-22 19:08:35+00:00,3002.179071635565,4500000000,sell,3004.8112499999997,0.11809551270243288,buy
2025-12-22 19:08:35+00:00,2999.183421327425,3204450206,buy,3005.465,0.12829690030848495,buy
2025-12-22 19:08:35+00:00,2999.443618206041,604363949,buy,3006.11875,0.13849828791453703,buy
2025-12-22 19:08:47+00:00,3002.2732883089016,4500000000,sell,3006.7725,0.1486996755205891,buy
2025-12-22 19:08:47+00:00,2999.545229949052,494921185,buy,3007.42625,0.1589010631266412,buy
2025-12-22 19:08:59+00:00,3000.159455474899,16500877,buy,3008.08,0.16910245073269328,buy
2025-12-22 19:08:59+00:00,3002.8381264495374,4754045601,sell,3008.08,0.16910245073269328,buy
2025-12-22 19:09:11+00:00,3003.5060496784045,5094421331,sell,3007.392857142857,0.1644067872339081,buy
2025-12-22 19:09:11+00:00,3000.844836849453,900047,buy,3006.7057142857143,0.15971112373512295,buy
2025-12-22 19:09:23+00:00,3003.848509683667,8693916,sell,3006.0185714285712,0.15501546023633778,buy
2025-12-22 19:09:35+00:00,3004.671777857741,12290113506,sell,3005.3314285714287,0.15031979673755258,buy
2025-12-22 19:09:47+00:00,3006.554809618952,15824825494,sell,3004.6442857142856,0.1456241332387674,buy
2025-12-22 19:11:47+00:00,3004.3298792783044,4163909343,buy,3003.957142857143,0.14092846973998224,buy
2025-12-22 19:11:59+00:00,3003.944302030282,1588885307,buy,3003.27,0.13623280624119707,sell
2025-12-22 19:12:11+00:00,3003.569811803434,4003286586,buy,3002.845714285714,0.1323644364798178,sell
