datetime,price_uniswap,price_binance,spread,volume_eth_uniswap,direction_uniswap,profit,spread_zscore,strong_signal,event_id
2025-12-10 19:35:47+00:00,3397.83227678758,3387.664545454545,-10.167731333035135,4.743599556726335,sell,5.53924983376092,-1.059933544555839,False,798
2025-12-10 19:35:47+00:00,3397.910289928768,3385.4772727272725,-12.433017201495659,0.7497037745671039,sell,2.5737459541150915,-1.2915468704057984,False,798
2025-12-10 19:39:11+00:00,3397.141398594757,3387.563888888889,-9.577509705868124,2.4875448291600715,sell,1.4365812826220057,-0.8727911868982684,False,799
2025-12-10 19:39:47+00:00,3398.148300057963,3386.644444444444,-11.503855613518681,0.6420606808015955,sell,1.607627239844701,-1.094762793134701,False,800
2025-12-10 19:40:23+00:00,3391.84222734627,3382.047222222222,-9.795005124048203,0.2861298916486783,sell,0.22747473000405624,-0.9252497146298526,False,801
2025-12-10 19:40:35+00:00,3391.5145391515084,3380.208333333333,-11.306205818175386,0.5104202158110421,sell,1.1771340714177612,-1.114895325420754,False,802
2025-12-10 19:48:59+00:00,3350.473316172142,3374.71,24.236683827858087,11.398875994223191,buy,173.68106951694028,2.7693007729864725,False,803
2025-12-10 19:48:59+00:00,3360.5020627719405,3374.71,14.207937228059563,31.350852133712813,buy,163.27326995855356,1.6904257356305814,False,803
2025-12-10 19:50:59+00:00,3368.0117746769406,3377.21,9.198225323059432,1.4284999984780309,buy,0.2831648736887064,1.091242024199306,False,804
2025-12-10 20:00:11+00:00,3392.013102179761,3378.295,-13.71810217976099,2.36174607428608,sell,11.142959301131116,-1.4701964801461365,False,805
2025-12-10 20:00:59+00:00,3382.4968425406723,3372.57,-9.926842540672169,0.4397865329218302,sell,0.4076128675266736,-1.2099117434738895,False,806
2025-12-10 20:00:59+00:00,3382.8255139411785,3372.57,-10.255513941178378,0.6010328778770567,sell,0.7546051572812065,-1.2493986479071264,False,806
2025-12-10 20:06:47+00:00,3376.7109448244555,3387.76,11.049055175544709,7.382960753040126,buy,15.12809394186033,1.9985115172944483,False,807
