event_id,start_time,end_time,trade_count,total_volume_eth,total_profit,avg_spread,direction,strong_signal_ratio,arbitrage_type
857,2025-12-10 21:10:35+00:00,2025-12-10 21:10:35+00:00,1,6.351927327250526,8.861232284543146,10.395046232114055,buy,0.0,"Buy on Uniswap, Sell on Binance"
858,2025-12-10 21:10:47+00:00,2025-12-10 21:10:47+00:00,1,1.1562825348355474,4.7935995559161695,13.145699179481198,buy,0.0,"Buy on Uniswap, Sell on Binance"
859,2025-12-10 21:10:59+00:00,2025-12-10 21:10:59+00:00,1,9.256799999820856,79.34629740254186,17.571676756987017,buy,0.0,"Buy on Uniswap, Sell on Binance"
860,2025-12-10 21:27:59+00:00,2025-12-10 21:27:59+00:00,1,5.93494384,16.094499705601883,-11.711820050786173,sell,0.0,"Sell on Uniswap, Buy on Binance"
861,2025-12-10 21:29:59+00:00,2025-12-10 21:29:59+00:00,1,1.1051568248065582,0.6945584138103869,-9.628470456156265,sell,0.0,"Sell on Uniswap, Buy on Binance"
862,2025-12-10 21:30:11+00:00,2025-12-10 21:30:11+00:00,1,0.8486764303862387,1.5632978285548873,-10.842042234922701,sell,0.0,"Sell on Uniswap, Buy on Binance"
863,2025-12-10 21:58:35+00:00,2025-12-10 21:58:35+00:00,1,5.731570142313965,0.18904499886307366,9.032983108322696,buy,0.0,"Buy on Uniswap, Sell on Binance"
864,2025-12-10 22:12:59+00:00,2025-12-10 22:12:59+00:00,1,0.1665929350244959,0.9674209252818095,-14.807094551395949,sell,1.0,"Sell on Uniswap, Buy on Binance"
865,2025-12-10 22:18:11+00:00,2025-12-10 22:18:11+00:00,1,0.0155198424486397,0.030306959001596526,-10.952787800642454,sell,0.0,"Sell on Uniswap, Buy on Binance"
866,2025-12-11 00:33:47+00:00,2025-12-11 00:33:47+00:00,1,2.725100658,4.6451639908817945,-10.704584370946122,sell,1.0,"Sell on Uniswap, Buy on Binance"
867,2025-12-11 00:33:59+00:00,2025-12-11 00:33:59+00:00,1,0.0331160883567829,0.048670801171114664,-10.469702600341861,sell,0.0,"Sell on Uniswap, Buy on Binance"
868,2025-12-11 00:34:11+00:00,2025-12-11 00:34:11+00:00,1,0.0218583445411707,0.0023872034362191117,-9.109212453473901,sell,0.0,"Sell on Uniswap, Buy on Binance"
869,2025-12-11 00:37:47+00:00,2025-12-11 00:37:47+00:00,1,0.0048833515802938,0.008884739365047125,-10.819393754261,sell,0.0,"Sell on Uniswap, Buy on Binance"
870,2025-12-11 00:37:59+00:00,2025-12-11 00:37:59+00:00,1,0.0048071639315638,0.014448197792934298,-12.005555458191793,sell,0.0,"Sell on Uniswap, Buy on Binance"
871,2025-12-11 00:38:11+00:00,2025-12-11 00:38:11+00:00,1,2.72810997,11.837943559440191,-13.33924720396817,sell,1.0,"Sell on Uniswap, Buy on Binance"
872,2025-12-11 00:47:47+00:00,2025-12-11 00:47:47+00:00,4,0.0576432796278452,0.06380094645710108,-10.352072574500994,sell,0.0,"Sell on Uniswap, Buy on Binance"
873,2025-12-11 00:47:59+00:00,2025-12-11 00:47:59+00:00,2,0.0364716616482608,0.01200568754832483,-9.327140208562469,sell,0.0,"Sell on Uniswap, Buy on Binance"
874,2025-12-11 00:52:47+00:00,2025-12-11 00:52:47+00:00,1,3.56849999714716,0.501612195590726,9.140566679554922,buy,0.0,"Buy on Uniswap, Sell on Binance"
875,2025-12-11 00:52:59+00:00,2025-12-11 00:52:59+00:00,1,0.0969999997686988,0.0764252452621857,9.787889128293045,buy,0.0,"Buy on Uniswap, Sell on Binance"
876,2025-12-11 01:21:23+00:00,2025-12-11 01:21:23+00:00,2,160.06794262540723,5636.447912989745,64.23662756111867,buy,1.0,"Buy on Uniswap, Sell on Binance"
877,2025-12-11 01:23:11+00:00,2025-12-11 01:23:11+00:00,1,0.8237460012231975,0.22561630868595375,9.27389062690554,buy,0.0,"Buy on Uniswap, Sell on Binance"
878,2025-12-11 01:23:59+00:00,2025-12-11 01:23:59+00:00,1,7.499999993882148,2.8668221435930588,9.382242952790875,buy,0.0,"Buy on Uniswap, Sell on Binance"
879,2025-12-11 01:26:11+00:00,2025-12-11 01:26:11+00:00,1,1.3925035090228652,6.208237737731024,13.458328253756008,buy,0.0,"Buy on Uniswap, Sell on Binance"
880,2025-12-11 02:12:59+00:00,2025-12-11 02:12:59+00:00,2,1.7710003371201317,0.08792374213355304,-9.307120439202663,sell,0.0,"Sell on Uniswap, Buy on Binance"
881,2025-12-11 02:17:47+00:00,2025-12-11 02:17:47+00:00,2,0.0368480960350206,0.04192082102494211,-10.63781625820593,sell,0.0,"Sell on Uniswap, Buy on Binance"
882,2025-12-11 02:17:59+00:00,2025-12-11 02:17:59+00:00,1,0.0069175161257894,0.031778300451792946,-13.593888886405239,sell,0.0,"Sell on Uniswap, Buy on Binance"
883,2025-12-11 02:18:59+00:00,2025-12-11 02:18:59+00:00,1,8.308858282857885,5.768780260904944,9.694292773389407,buy,0.0,"Buy on Uniswap, Sell on Binance"
884,2025-12-11 02:23:59+00:00,2025-12-11 02:23:59+00:00,1,1.060110602549071,0.09253719234166419,-9.087290130029032,sell,0.0,"Sell on Uniswap, Buy on Binance"
885,2025-12-11 02:26:35+00:00,2025-12-11 02:26:35+00:00,1,10.390957333778424,12.779300131383113,-10.229848195973318,sell,0.0,"Sell on Uniswap, Buy on Binance"
886,2025-12-11 02:38:11+00:00,2025-12-11 02:38:11+00:00,1,28.712143547165685,2.720607774363948,-9.09475460339263,sell,0.0,"Sell on Uniswap, Buy on Binance"
887,2025-12-11 03:02:11+00:00,2025-12-11 03:02:11+00:00,4,1.236039503003838,1.38482684342144,-9.976538358016228,sell,0.0,"Sell on Uniswap, Buy on Binance"
888,2025-12-11 03:02:35+00:00,2025-12-11 03:02:35+00:00,1,2.808072909,6.837620907509606,-11.434986956925059,sell,0.0,"Sell on Uniswap, Buy on Binance"
889,2025-12-11 03:10:59+00:00,2025-12-11 03:10:59+00:00,2,2.8330155949332836,1.263677279251741,-9.902847423820958,sell,0.0,"Sell on Uniswap, Buy on Binance"
890,2025-12-11 04:48:59+00:00,2025-12-11 04:48:59+00:00,1,0.8293752343935171,0.31349546926588984,9.37798990886813,buy,1.0,"Buy on Uniswap, Sell on Binance"
891,2025-12-11 08:16:47+00:00,2025-12-11 08:16:47+00:00,1,9.0980445164,78.8578046466668,-17.667555374621315,sell,1.0,"Sell on Uniswap, Buy on Binance"
892,2025-12-11 08:19:23+00:00,2025-12-11 08:19:23+00:00,2,36.89396162968356,104.57091916454996,-14.732418369976358,sell,1.0,"Sell on Uniswap, Buy on Binance"
893,2025-12-11 10:17:35+00:00,2025-12-11 10:17:35+00:00,2,104.0307818869169,2152.404379297384,23.759652525431193,buy,1.0,"Buy on Uniswap, Sell on Binance"
894,2025-12-11 10:17:47+00:00,2025-12-11 10:17:47+00:00,1,0.1979999999458084,0.4442904743097991,11.243891285007066,buy,0.0,"Buy on Uniswap, Sell on Binance"
895,2025-12-11 14:14:23+00:00,2025-12-11 14:14:23+00:00,1,9.333235806653745,4.395996781586231,-9.471004576832001,sell,1.0,"Sell on Uniswap, Buy on Binance"
896,2025-12-11 14:29:59+00:00,2025-12-11 14:29:59+00:00,1,0.0001180626653453,0.0008835646698520594,-16.483861788719423,sell,1.0,"Sell on Uniswap, Buy on Binance"
897,2025-12-11 14:31:11+00:00,2025-12-11 14:31:11+00:00,1,22.35105777340769,13.440552495207056,9.601338542071062,buy,0.0,"Buy on Uniswap, Sell on Binance"
898,2025-12-11 14:41:23+00:00,2025-12-11 14:41:23+00:00,1,30.96799994040285,117.99738516163961,12.810300484006802,buy,0.0,"Buy on Uniswap, Sell on Binance"
899,2025-12-11 14:42:59+00:00,2025-12-11 14:42:59+00:00,1,2.7561838923005486,12.7915988767897,-13.64105421721797,sell,0.0,"Sell on Uniswap, Buy on Binance"
900,2025-12-11 14:52:11+00:00,2025-12-11 14:52:11+00:00,1,2.837066715,0.09383534088712767,-9.033074774164106,sell,0.0,"Sell on Uniswap, Buy on Binance"
901,2025-12-11 14:56:47+00:00,2025-12-11 14:56:47+00:00,1,5.277560568929302,4.759472688349998,9.901831940379907,buy,0.0,"Buy on Uniswap, Sell on Binance"
902,2025-12-11 14:57:35+00:00,2025-12-11 14:57:35+00:00,1,0.5196257640974064,1.7007447462582168,12.27301851403081,buy,0.0,"Buy on Uniswap, Sell on Binance"
903,2025-12-11 15:23:11+00:00,2025-12-11 15:23:11+00:00,1,2.043835802166486,2.440737805597603,10.194194662316022,buy,0.0,"Buy on Uniswap, Sell on Binance"
904,2025-12-11 15:25:35+00:00,2025-12-11 15:25:35+00:00,1,5.7008164835484525,1.8276261392495574,-9.320590242559774,sell,0.0,"Sell on Uniswap, Buy on Binance"
905,2025-12-11 15:29:23+00:00,2025-12-11 15:29:23+00:00,1,0.7818437474999999,0.6840015854877429,-9.874857140796848,sell,0.0,"Sell on Uniswap, Buy on Binance"
906,2025-12-11 15:38:11+00:00,2025-12-11 15:38:11+00:00,1,0.0006420070113195,0.00027648580562392584,-9.430658545388269,sell,0.0,"Sell on Uniswap, Buy on Binance"
907,2025-12-11 15:38:23+00:00,2025-12-11 15:38:23+00:00,1,0.0918631907416158,0.05246721828271075,-9.571145176420941,sell,0.0,"Sell on Uniswap, Buy on Binance"
908,2025-12-11 16:23:47+00:00,2025-12-11 16:23:47+00:00,1,1.036138116096053,1.8026088961999058,10.739738040901102,buy,1.0,"Buy on Uniswap, Sell on Binance"
909,2025-12-11 16:36:23+00:00,2025-12-11 16:36:23+00:00,1,0.0019731561421514,0.0028782645476200072,10.458710989025803,buy,1.0,"Buy on Uniswap, Sell on Binance"
910,2025-12-11 16:36:35+00:00,2025-12-11 16:36:35+00:00,1,0.206246565587648,0.6052328368536278,11.934511103877867,buy,1.0,"Buy on Uniswap, Sell on Binance"
911,2025-12-11 16:40:47+00:00,2025-12-11 16:40:47+00:00,1,0.0249999999407872,0.05079881170352965,11.03195247295389,buy,0.0,"Buy on Uniswap, Sell on Binance"
912,2025-12-11 18:41:47+00:00,2025-12-11 18:41:47+00:00,1,0.2198280794800388,0.3769707525729258,10.71484349708453,buy,1.0,"Buy on Uniswap, Sell on Binance"
913,2025-12-11 18:43:35+00:00,2025-12-11 18:43:35+00:00,6,1.7898949895505138,5.46278055799843,11.684555910650412,buy,0.5,"Buy on Uniswap, Sell on Binance"
914,2025-12-11 18:45:47+00:00,2025-12-11 18:45:47+00:00,1,0.7899999984328498,0.9334587143194146,10.18159331160905,buy,0.0,"Buy on Uniswap, Sell on Binance"
915,2025-12-11 18:46:11+00:00,2025-12-11 18:46:11+00:00,2,2.408437039564917,1.8436198364747582,9.825151764224984,buy,0.0,"Buy on Uniswap, Sell on Binance"
916,2025-12-11 18:48:35+00:00,2025-12-11 18:48:35+00:00,1,4.437779781463879,1.1309699988684132,9.254850410467043,buy,0.0,"Buy on Uniswap, Sell on Binance"
917,2025-12-11 18:50:47+00:00,2025-12-11 18:50:47+00:00,1,4.9500357090485e-05,9.311203551455953e-06,-9.18810376528063,sell,0.0,"Sell on Uniswap, Buy on Binance"
918,2025-12-11 18:50:59+00:00,2025-12-11 18:50:59+00:00,1,5.231538528617262,13.016617720017187,-11.488105104992428,sell,1.0,"Sell on Uniswap, Buy on Binance"
919,2025-12-11 19:04:35+00:00,2025-12-11 19:04:35+00:00,1,0.0175215251519886,0.009462581202560615,-9.540054653945845,sell,0.0,"Sell on Uniswap, Buy on Binance"
920,2025-12-11 19:21:11+00:00,2025-12-11 19:21:11+00:00,1,5.410435995845123,3.1321122424358006,9.578902004356223,buy,0.0,"Buy on Uniswap, Sell on Binance"
921,2025-12-11 19:52:11+00:00,2025-12-11 19:52:11+00:00,1,0.116142152922673,0.0957088048810729,-9.824066047275664,sell,0.0,"Sell on Uniswap, Buy on Binance"
922,2025-12-11 19:56:47+00:00,2025-12-11 19:56:47+00:00,1,0.0017983784554594,0.0022412151569852594,-10.246242219028773,sell,0.0,"Sell on Uniswap, Buy on Binance"
923,2025-12-11 21:01:59+00:00,2025-12-11 21:01:59+00:00,1,4.148764548381556,1.5641235533653763,-9.377009477188949,sell,0.0,"Sell on Uniswap, Buy on Binance"
924,2025-12-11 21:16:47+00:00,2025-12-11 21:16:47+00:00,1,1.400672232887476,4.712374980782931,12.364366673471068,buy,1.0,"Buy on Uniswap, Sell on Binance"
925,2025-12-11 21:16:59+00:00,2025-12-11 21:16:59+00:00,2,0.36595925125088524,1.426966931102959,12.923498593019076,buy,1.0,"Buy on Uniswap, Sell on Binance"
926,2025-12-11 21:17:11+00:00,2025-12-11 21:17:11+00:00,3,2.29877476405715,1.50446859964057,9.753983359950931,buy,0.0,"Buy on Uniswap, Sell on Binance"
927,2025-12-11 21:29:23+00:00,2025-12-11 21:29:23+00:00,1,2.1707683910287874,14.72014271727802,15.781074746671493,buy,1.0,"Buy on Uniswap, Sell on Binance"
928,2025-12-11 22:01:11+00:00,2025-12-11 22:01:11+00:00,1,3.0673424,0.9468824279992807,-9.308697988199583,sell,0.0,"Sell on Uniswap, Buy on Binance"
929,2025-12-11 22:31:35+00:00,2025-12-11 22:31:35+00:00,1,2.2236044460351376,0.3593070340077817,9.161587657664768,buy,0.0,"Buy on Uniswap, Sell on Binance"
930,2025-12-11 23:10:35+00:00,2025-12-11 23:10:35+00:00,1,8.370551185521007,6.141504197135741,9.733703678648908,buy,0.0,"Buy on Uniswap, Sell on Binance"
931,2025-12-12 00:52:59+00:00,2025-12-12 00:52:59+00:00,1,2.7902853180000005,1.3019465968186195,-9.466599809137733,sell,1.0,"Sell on Uniswap, Buy on Binance"
932,2025-12-12 00:53:59+00:00,2025-12-12 00:53:59+00:00,1,0.0490212519755855,0.006915664918360059,-9.141074832642062,sell,0.0,"Sell on Uniswap, Buy on Binance"
933,2025-12-12 00:56:23+00:00,2025-12-12 00:56:23+00:00,1,0.4103574604220826,0.1431372286903003,-9.3488110793528,sell,0.0,"Sell on Uniswap, Buy on Binance"
934,2025-12-12 00:56:59+00:00,2025-12-12 00:56:59+00:00,1,0.0925401121334919,0.36339864628659707,-12.92693112109464,sell,1.0,"Sell on Uniswap, Buy on Binance"
935,2025-12-12 00:58:23+00:00,2025-12-12 00:58:23+00:00,2,0.0294372466231914,0.046694506298100756,-10.563793086511396,sell,0.0,"Sell on Uniswap, Buy on Binance"
936,2025-12-12 00:58:35+00:00,2025-12-12 00:58:35+00:00,1,0.014637806668226,0.04694235715776659,-12.20692561541091,sell,0.0,"Sell on Uniswap, Buy on Binance"
937,2025-12-12 00:58:47+00:00,2025-12-12 00:58:47+00:00,1,2.807688312,17.285571989820397,-15.156513853743036,sell,1.0,"Sell on Uniswap, Buy on Binance"
938,2025-12-12 00:58:59+00:00,2025-12-12 00:58:59+00:00,2,0.0160444962351086,0.10778336102593722,-15.718229348350178,sell,1.0,"Sell on Uniswap, Buy on Binance"
939,2025-12-12 00:59:23+00:00,2025-12-12 00:59:23+00:00,1,0.0154121348578722,0.01791959835092814,-10.162694105403261,sell,0.0,"Sell on Uniswap, Buy on Binance"
940,2025-12-12 00:59:59+00:00,2025-12-12 00:59:59+00:00,2,2.8660579274186375,5.719554826983943,11.201602316213666,buy,0.5,"Buy on Uniswap, Sell on Binance"
941,2025-12-12 01:00:23+00:00,2025-12-12 01:00:23+00:00,1,0.4234496056341678,0.7394410490014155,10.746231521207847,buy,0.0,"Buy on Uniswap, Sell on Binance"
942,2025-12-12 01:04:47+00:00,2025-12-12 01:04:47+00:00,1,3.904055298028323,5.177279915759814,10.32612873551625,buy,0.0,"Buy on Uniswap, Sell on Binance"
943,2025-12-12 01:16:11+00:00,2025-12-12 01:16:11+00:00,1,0.3203786374333363,1.263284147120277,12.943097321472123,buy,0.0,"Buy on Uniswap, Sell on Binance"
944,2025-12-12 01:18:11+00:00,2025-12-12 01:18:11+00:00,1,1.9705322519808608,1.8108174609850072,9.91894840044597,buy,0.0,"Buy on Uniswap, Sell on Binance"
945,2025-12-12 05:08:11+00:00,2025-12-12 05:08:11+00:00,1,0.0022740283183961,0.0009683793218808176,-9.42584312343297,sell,0.0,"Sell on Uniswap, Buy on Binance"
946,2025-12-12 09:28:59+00:00,2025-12-12 09:28:59+00:00,1,0.1376251964806767,0.0696870415525629,-9.506353802461945,sell,1.0,"Sell on Uniswap, Buy on Binance"
947,2025-12-12 14:30:59+00:00,2025-12-12 14:30:59+00:00,1,1.0024127733570751,2.495315975181949,11.489309834735195,buy,1.0,"Buy on Uniswap, Sell on Binance"
948,2025-12-12 14:35:47+00:00,2025-12-12 14:35:47+00:00,1,0.0087869937413742,0.0010762144636247597,9.122478118831168,buy,0.0,"Buy on Uniswap, Sell on Binance"
949,2025-12-12 14:53:47+00:00,2025-12-12 14:53:47+00:00,2,0.13317195289782702,0.02983707847346088,-222.58512614725146,buy,0.5,"Sell on Uniswap, Buy on Binance"
950,2025-12-12 14:59:59+00:00,2025-12-12 14:59:59+00:00,1,0.0007344545640935,0.0022565879306476145,-12.07246770728807,sell,0.0,"Sell on Uniswap, Buy on Binance"
951,2025-12-12 15:23:23+00:00,2025-12-12 15:23:23+00:00,1,0.7442224417535075,0.8362251783327043,-10.123622631376747,sell,0.0,"Sell on Uniswap, Buy on Binance"
952,2025-12-12 15:25:47+00:00,2025-12-12 15:25:47+00:00,2,0.041551566171916396,0.08293112827917208,-11.61274048352584,sell,0.0,"Sell on Uniswap, Buy on Binance"
953,2025-12-12 15:25:59+00:00,2025-12-12 15:25:59+00:00,1,0.0292150974601629,0.15561925801632412,-14.32667256128525,sell,0.0,"Sell on Uniswap, Buy on Binance"
954,2025-12-12 15:26:23+00:00,2025-12-12 15:26:23+00:00,1,0.0128510456050537,0.03855912566004436,-12.000466020047497,sell,0.0,"Sell on Uniswap, Buy on Binance"
955,2025-12-12 15:26:35+00:00,2025-12-12 15:26:35+00:00,1,2.821480722,8.034988343399421,-11.847791331958433,sell,0.0,"Sell on Uniswap, Buy on Binance"
956,2025-12-12 15:27:11+00:00,2025-12-12 15:27:11+00:00,1,0.0157432138418087,0.05044639135724067,-12.204326121981012,sell,0.0,"Sell on Uniswap, Buy on Binance"
957,2025-12-12 15:27:23+00:00,2025-12-12 15:27:23+00:00,2,1.2653079311176594,3.218707513487846,-12.090064936827957,sell,0.0,"Sell on Uniswap, Buy on Binance"
958,2025-12-12 15:27:35+00:00,2025-12-12 15:27:35+00:00,2,0.053663514210803405,0.26127359614349044,-14.269558519773682,sell,0.0,"Sell on Uniswap, Buy on Binance"
959,2025-12-12 15:27:47+00:00,2025-12-12 15:27:47+00:00,2,0.5607700835885809,3.9703266462074205,-16.617156466579445,sell,0.0,"Sell on Uniswap, Buy on Binance"
960,2025-12-12 15:28:11+00:00,2025-12-12 15:28:11+00:00,2,5.383031722007241,34.44863813521722,-15.400622535426464,sell,0.0,"Sell on Uniswap, Buy on Binance"
961,2025-12-12 15:28:23+00:00,2025-12-12 15:28:23+00:00,1,0.0027429623123085,0.010077944286496462,-12.674109644625332,sell,0.0,"Sell on Uniswap, Buy on Binance"
962,2025-12-12 15:28:35+00:00,2025-12-12 15:28:35+00:00,1,2.1029608727497973,13.141681820018528,-15.249132825203105,sell,0.0,"Sell on Uniswap, Buy on Binance"
963,2025-12-12 15:28:47+00:00,2025-12-12 15:28:47+00:00,2,2.8804877537155815,25.313356746261217,-17.341165499273075,sell,0.0,"Sell on Uniswap, Buy on Binance"
964,2025-12-12 15:28:59+00:00,2025-12-12 15:28:59+00:00,2,6.86454801789633,71.17081053520468,-17.374156343590812,sell,0.0,"Sell on Uniswap, Buy on Binance"
965,2025-12-12 15:29:11+00:00,2025-12-12 15:29:11+00:00,1,2.6290763300553133,2.360855627998277,-9.897979111906807,sell,0.0,"Sell on Uniswap, Buy on Binance"
966,2025-12-12 15:29:23+00:00,2025-12-12 15:29:23+00:00,5,0.2629969798683933,0.4967586344994337,-10.698176290224637,sell,0.0,"Sell on Uniswap, Buy on Binance"
967,2025-12-12 15:29:35+00:00,2025-12-12 15:29:35+00:00,2,8.817753394802411,28.79512474211994,-11.206605999075691,sell,0.0,"Sell on Uniswap, Buy on Binance"
968,2025-12-12 15:33:23+00:00,2025-12-12 15:33:23+00:00,1,0.0004558528061443,0.0004306319930329831,-9.944673340228746,sell,0.0,"Sell on Uniswap, Buy on Binance"
969,2025-12-12 15:33:35+00:00,2025-12-12 15:33:35+00:00,2,2.8588908413787766,6.321805373451093,-11.836600239029622,sell,0.0,"Sell on Uniswap, Buy on Binance"
970,2025-12-12 15:33:47+00:00,2025-12-12 15:33:47+00:00,3,0.3305690478267565,2.534069182111398,-16.290234738542193,sell,0.0,"Sell on Uniswap, Buy on Binance"
971,2025-12-12 15:34:11+00:00,2025-12-12 15:34:11+00:00,3,0.46107386691187213,0.579058570911057,-11.269978386576136,sell,0.0,"Sell on Uniswap, Buy on Binance"
972,2025-12-12 15:34:23+00:00,2025-12-12 15:34:23+00:00,1,2.0488363082062344,0.6224604329911049,-9.30381169569182,sell,0.0,"Sell on Uniswap, Buy on Binance"
973,2025-12-12 15:34:35+00:00,2025-12-12 15:34:35+00:00,5,4.588261813997464,22.66371513334055,-14.36585077940308,sell,0.0,"Sell on Uniswap, Buy on Binance"
974,2025-12-12 15:34:47+00:00,2025-12-12 15:34:47+00:00,1,0.2451960521596152,2.697787675014957,-20.002573863867838,sell,0.0,"Sell on Uniswap, Buy on Binance"
975,2025-12-12 15:34:59+00:00,2025-12-12 15:34:59+00:00,8,1.7450524223418238,22.33216207991748,-21.941170403881983,sell,0.0,"Sell on Uniswap, Buy on Binance"
976,2025-12-12 15:35:11+00:00,2025-12-12 15:35:11+00:00,3,0.1120778804590089,0.9013150580344703,-17.228256090284656,sell,0.0,"Sell on Uniswap, Buy on Binance"
977,2025-12-12 15:36:11+00:00,2025-12-12 15:36:11+00:00,1,1.902823518524646,3.406023038844595,10.789983677248983,buy,0.0,"Buy on Uniswap, Sell on Binance"
978,2025-12-12 15:39:23+00:00,2025-12-12 15:39:23+00:00,1,0.0308381807352317,0.026650772133584317,-9.864213500867663,sell,0.0,"Sell on Uniswap, Buy on Binance"
979,2025-12-12 15:39:47+00:00,2025-12-12 15:39:47+00:00,1,4.727501180063146,36.08140360233116,-16.63223576854807,sell,0.0,"Sell on Uniswap, Buy on Binance"
980,2025-12-12 15:39:59+00:00,2025-12-12 15:39:59+00:00,2,10.658755742570783,134.20104553160823,-22.33339576406047,sell,0.0,"Sell on Uniswap, Buy on Binance"
981,2025-12-12 15:40:35+00:00,2025-12-12 15:40:35+00:00,6,16.153798669627065,34.595812285139196,-10.186608659221823,sell,0.0,"Sell on Uniswap, Buy on Binance"
982,2025-12-12 15:40:47+00:00,2025-12-12 15:40:47+00:00,6,4.953998575285102,8.980036615755537,-10.980598001702825,sell,0.0,"Sell on Uniswap, Buy on Binance"
983,2025-12-12 15:40:59+00:00,2025-12-12 15:40:59+00:00,1,0.0352666608203865,0.029829155681414535,-9.84581740906333,sell,0.0,"Sell on Uniswap, Buy on Binance"
984,2025-12-12 15:41:11+00:00,2025-12-12 15:41:11+00:00,5,0.1365866044873234,0.07676091248417513,-9.590121476410696,sell,0.0,"Sell on Uniswap, Buy on Binance"
985,2025-12-12 15:42:23+00:00,2025-12-12 15:42:23+00:00,1,0.74690867325257,0.7340646256698568,9.982803724146379,buy,0.0,"Buy on Uniswap, Sell on Binance"
986,2025-12-12 15:42:35+00:00,2025-12-12 15:42:35+00:00,2,4.762330815709726,8.54548378952268,10.91313347177811,buy,0.0,"Buy on Uniswap, Sell on Binance"
987,2025-12-12 15:46:59+00:00,2025-12-12 15:46:59+00:00,1,3.193501116813072,13.203995908326291,13.134645777579408,buy,0.0,"Buy on Uniswap, Sell on Binance"
988,2025-12-12 15:47:11+00:00,2025-12-12 15:47:11+00:00,1,1.8548120982692755,8.194696081814193,13.41807344768813,buy,0.0,"Buy on Uniswap, Sell on Binance"
989,2025-12-12 15:47:23+00:00,2025-12-12 15:47:23+00:00,1,2.279938465305181,14.14128460308352,15.202485206630627,buy,0.0,"Buy on Uniswap, Sell on Binance"
990,2025-12-12 15:47:35+00:00,2025-12-12 15:47:35+00:00,1,4.292266627802357,15.153744407644988,12.530476021570848,buy,0.0,"Buy on Uniswap, Sell on Binance"
991,2025-12-12 15:49:59+00:00,2025-12-12 15:49:59+00:00,2,4.817773770671398,28.956606621657897,-14.86587982165861,sell,0.0,"Sell on Uniswap, Buy on Binance"
992,2025-12-12 15:50:11+00:00,2025-12-12 15:50:11+00:00,1,0.01926441222,0.0957838677110411,-13.972062818070299,sell,0.0,"Sell on Uniswap, Buy on Binance"
993,2025-12-12 15:50:35+00:00,2025-12-12 15:50:35+00:00,1,2.89548351,9.708566935637673,-12.353003704599814,sell,0.0,"Sell on Uniswap, Buy on Binance"
994,2025-12-12 15:50:47+00:00,2025-12-12 15:50:47+00:00,1,0.0055629840944696,0.010448243346340758,-10.878172428486323,sell,0.0,"Sell on Uniswap, Buy on Binance"
995,2025-12-12 15:51:35+00:00,2025-12-12 15:51:35+00:00,1,0.012372723708957,0.0003113424383659933,-9.025163613581753,sell,0.0,"Sell on Uniswap, Buy on Binance"
996,2025-12-12 15:51:47+00:00,2025-12-12 15:51:47+00:00,1,0.0149278629030145,0.03724040034408709,-11.494690672471734,sell,0.0,"Sell on Uniswap, Buy on Binance"
997,2025-12-12 15:52:23+00:00,2025-12-12 15:52:23+00:00,4,3.1779073385725463,3.8724967070831395,-12.004693837793411,sell,0.0,"Sell on Uniswap, Buy on Binance"
998,2025-12-12 15:52:35+00:00,2025-12-12 15:52:35+00:00,5,0.4271088515210687,0.08049119876397141,-9.768363065297763,sell,0.0,"Sell on Uniswap, Buy on Binance"
999,2025-12-12 15:52:47+00:00,2025-12-12 15:52:47+00:00,1,0.0058907073782788,0.0036237594118897765,-9.615165408699795,sell,0.0,"Sell on Uniswap, Buy on Binance"
1000,2025-12-12 15:52:59+00:00,2025-12-12 15:52:59+00:00,1,0.0751535094981835,0.07473944912729397,-9.994490471920017,sell,0.0,"Sell on Uniswap, Buy on Binance"
1001,2025-12-12 15:58:35+00:00,2025-12-12 15:58:35+00:00,1,5.794006593550009,1.6878720395582452,9.291313448182336,buy,0.0,"Buy on Uniswap, Sell on Binance"
1002,2025-12-12 15:58:59+00:00,2025-12-12 15:58:59+00:00,1,11.972584437943402,13.784137602252452,10.151308447536849,buy,0.0,"Buy on Uniswap, Sell on Binance"
1003,2025-12-12 16:02:23+00:00,2025-12-12 16:02:23+00:00,1,6.350431545155598,5.977758104241833,-9.941315257354745,sell,0.0,"Sell on Uniswap, Buy on Binance"
1004,2025-12-12 16:06:11+00:00,2025-12-12 16:06:11+00:00,1,0.8524516507481796,0.5346695974688356,9.627213985684193,buy,0.0,"Buy on Uniswap, Sell on Binance"
1005,2025-12-12 16:08:23+00:00,2025-12-12 16:08:23+00:00,1,95.14999999684063,2481.3950592990373,35.07877098666768,buy,1.0,"Buy on Uniswap, Sell on Binance"
1006,2025-12-12 16:20:35+00:00,2025-12-12 16:20:35+00:00,1,0.0826865790360711,0.045698742394681004,-9.552674242028388,sell,0.0,"Sell on Uniswap, Buy on Binance"
1007,2025-12-12 16:20:47+00:00,2025-12-12 16:20:47+00:00,2,2.9995747296,8.145062920084031,-12.140864128239627,sell,0.0,"Sell on Uniswap, Buy on Binance"
1008,2025-12-12 16:20:59+00:00,2025-12-12 16:20:59+00:00,2,0.0743456083639758,0.3591199130775188,-13.837994415104276,sell,0.0,"Sell on Uniswap, Buy on Binance"
1009,2025-12-12 16:24:47+00:00,2025-12-12 16:24:47+00:00,1,1.9251144061974703,16.37749889361585,17.5072860298028,buy,0.0,"Buy on Uniswap, Sell on Binance"
